now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2015-11-30 08:00:00,2015-12-01 20:00:00,59320,117.15,23.767,1.8162216948857428,0.7729689454871504,3.1,3.0327584030348205,2.0,4.5,2.5,5.3,4.1,5.9,5.5,4.7,5.2,2.3,1.7,4.7,1.4,4.4,2.5
2016-01-01 08:00:00,2016-01-02 20:00:00,59320,117.15,23.767,1.5493766991315638,1.152354864081758,2.8,2.218162273279701,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5,1.8,4.4,2.5,3.6,5.0,5.2,5.7
2016-01-02 08:00:00,2016-01-03 20:00:00,59320,117.15,23.767,1.2207607390274875,0.8800292426824399,1.9,1.1736765944652188,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5,1.8,4.4,2.5,3.6,5.0,5.2
2016-01-03 08:00:00,2016-01-04 20:00:00,59320,117.15,23.767,1.6567481057772733,1.1578206816737977,2.5,1.5030830286975243,2.8,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5,1.8,4.4,2.5,3.6,5.0
2016-01-04 08:00:00,2016-01-05 20:00:00,59320,117.15,23.767,1.0213647308233782,1.6129501512639308,2.3,1.3325946672991091,1.9,2.8,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5,1.8,4.4,2.5,3.6
2016-01-05 08:00:00,2016-01-06 20:00:00,59320,117.15,23.767,4.082561146418664,1.2501985774779314,4.2,2.6404982195227507,2.5,1.9,2.8,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5,1.8,4.4,2.5
2016-01-06 08:00:00,2016-01-07 20:00:00,59320,117.15,23.767,2.210352611524708,1.262576344048398,3.0,3.893042683075208,2.3,2.5,1.9,2.8,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5,1.8,4.4
2016-01-07 08:00:00,2016-01-08 20:00:00,59320,117.15,23.767,3.573906313377272,1.4501609890310192,5.7,2.250407674649372,4.2,2.3,2.5,1.9,2.8,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5,1.8
2016-01-08 08:00:00,2016-01-09 20:00:00,59320,117.15,23.767,2.469875289956006,1.6372775396629322,4.0,3.944283646256839,3.0,4.2,2.3,2.5,1.9,2.8,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7,4.5
2016-01-09 08:00:00,2016-01-10 20:00:00,59320,117.15,23.767,2.807049957751801,1.4820665529849748,4.4,2.5868566770006747,5.7,3.0,4.2,2.3,2.5,1.9,2.8,5.5,6.0,2.0,5.5,5.5,3.0,4.0,3.7
